tv,radio,social_media,sales,total_budget,tv_share,radio_share,social_media_share,roi,tv_radio,tv_social,radio_social,sales_per_tv,sales_per_radio,sales_per_social,influencer_Mega,influencer_Micro,influencer_Nano,influencer_Mega,influencer_Micro,influencer_Nano
26.0,6.632048133,1.415371282,95.14128996,34.047419415,0.7636408411189421,0.19478856979328574,0.04157058908777213,2.794375949622906,172.433251458,36.799653332,9.386810468289916,3.659280383076923,14.345687493821451,67.22002288018727,False,False,False,False,False,False
68.0,30.72403855,7.606630452,237.6481109,106.33066900200001,0.639514456536721,0.288948041410537,0.07153750205274195,2.2349912130763516,2089.2346214,517.250870736,233.70640724285192,3.4948251602941176,7.734924252007229,31.242231681902666,False,True,False,False,True,False
99.0,31.83537627,7.836499255,354.7366744,138.67187552500002,0.7139154902549226,0.2295734167398685,0.0565110930052087,2.558101078946231,3151.7022507300003,775.813426245,249.47790242249968,3.5831987313131317,11.142845348879554,45.26723768571328,True,False,False,True,False,False
74.0,17.41828715,0.483527663,263.548753,91.901814813,0.8052071675687117,0.18953148189121605,0.005261350540072277,2.867720877289135,1288.9532491,35.781047062,8.42222367910243,3.561469635135135,15.130578037347373,545.0541368509043,False,True,False,False,True,False
40.0,22.15892791,1.900721502,138.1138112,64.059649412,0.6244180286211024,0.3459108520479831,0.029671119330914517,2.156018842871278,886.3571164,76.02886008,42.11795073980492,3.4528452799999996,6.232874250999808,72.66388634772228,True,False,False,True,False,False
48.0,13.25588319,0.879221889,174.4335283,62.135105079,0.7725101605440547,0.2133396760679195,0.014150163388025772,2.8073265198187274,636.28239312,42.202650672,11.654862658675146,3.6340318395833333,13.158951825374375,198.39534306680576,True,False,False,True,False,False
24.0,7.565568515,3.761234624,84.80007397,35.326803139,0.6793708421780328,0.2141594438996316,0.10646971392233569,2.400445736239932,181.57364436,90.269630976,28.455878248862263,3.5333364154166667,11.208684952342937,22.54580807825723,False,False,True,False,False,True
21.0,8.648684909,6.921289406,73.54132977,36.569974314999996,0.5742415846156714,0.23649688223741921,0.18926153314690947,2.0109757019937358,181.622383089,145.347077526,59.860051236493774,3.5019680842857146,8.503180604194677,10.625379962619064,False,False,True,False,False,True
93.0,21.69683624,2.925124833,330.5522981,117.621961073,0.7906686740436268,0.18446245957873666,0.02486886637763651,2.8102940563526952,2017.80577032,272.036609469,63.46595448315834,3.554325786021505,15.23504599673376,113.00450988308299,False,False,True,False,False,True
50.0,16.96804126,3.494945946,178.1287616,70.46298720600001,0.7095923971236695,0.24080786144353458,0.049599741432795816,2.527976298808293,848.402063,174.7472973,59.30238701319773,3.562575232,10.497897716686717,50.96752978508011,True,False,False,True,False,False
30.0,10.30888202,1.221518819,106.4715349,41.530400838999995,0.7223623994456579,0.2482249583856467,0.02941264216869554,2.56370111410087,309.2664606,36.64556457,12.592493390280733,3.549051163333333,10.328135940777795,87.16323747444451,False,False,False,False,False,False
18.0,11.9832318,1.622753899,60.98689674,31.605985698999998,0.5695123756437539,0.3791443783504321,0.05134324600581413,1.9295995803076504,215.6981724,29.209570182,19.44583612607079,3.3881609299999997,5.089353002417928,37.58234491230145,False,False,False,False,False,False
61.0,21.37665498,5.541438341,214.2909215,87.918093321,0.6938276035773585,0.2431428409389083,0.06302955548373317,2.4373927300447353,1303.97595378,338.027738801,118.4574155085006,3.512965926229508,10.024530110089282,38.67063175899732,False,True,False,False,True,False
57.0,24.12221974,5.012811682,205.3616835,86.135031422,0.6617516596788686,0.2800512096154977,0.058197130705633704,2.384183068255641,1374.96652518,285.730265874,120.92014490844299,3.602836552631579,8.513382504325035,40.96736453065105,False,False,False,False,False,False
89.0,25.7685786,4.213173006,320.4051437,118.981751606,0.748013865981041,0.21657588875755418,0.03541024526140476,2.6928931485308762,2293.4034954000003,374.972397534,108.56747976050927,3.6000577943820224,12.43394712116562,76.0484184351579,False,False,True,False,False,True
97.0,27.51449463,5.63036929,347.7660195,130.14486392,0.7453233041883686,0.21141437165674976,0.04326232415488164,2.672145554001821,2668.9059791100003,546.14582113,154.91676559462192,3.585216695876289,12.63937514304983,61.76611188144642,True,False,False,True,False,False
98.0,31.34901485,7.63837211,350.5680637,136.98738696,0.7153943306372854,0.22884599484442927,0.05575967451828529,2.5591265844231703,3072.2034553,748.56046678,239.45544070621582,3.5772251397959183,11.182745785710072,45.89565140994421,False,True,False,False,True,False
52.0,10.65220223,0.81995501,184.1597004,63.47215724,0.8192568562523935,0.167824802136818,0.01291834161078846,2.901424946117051,553.91451596,42.637660520000004,8.734326586021673,3.5415327,17.28841571194992,224.5973232116723,False,False,False,False,False,False
50.0,16.66951578,4.302800082,177.7978825,70.972315862,0.7045000489658673,0.23487349366494595,0.06062645736918675,2.50517233854555,833.4757890000001,215.1400041,71.7255938650843,3.55595765,10.666049622948314,41.321436997220914,False,False,False,False,False,False
87.0,30.20364198,9.267802669,305.6362173,126.471444649,0.6879023185150902,0.2388178775361116,0.07327980394879817,2.4166420977339302,2627.71685226,806.298832203,279.9213937557644,3.5130599689655173,10.119184219650851,32.97828279429457,False,True,False,False,True,False
96.0,36.92625445,8.933148973,336.436557,141.85940342299997,0.6767263761412048,0.26030177456683895,0.06297184929195641,2.3716197085420196,3544.9204272,857.5823014079999,329.8677320167542,3.50454746875,9.111039340736601,37.66158585475993,False,True,False,False,True,False
83.0,32.19193052,4.530124006,293.065592,119.722054526,0.6932724327911941,0.26888889141982514,0.03783867578898084,2.4478830835329095,2671.93023316,376.000292498,145.83343724813608,3.5309107469879515,9.103697332408382,64.69262024877116,False,False,False,False,False,False
29.0,12.05821148,2.638573422,101.255978,43.696784902,0.663664387781369,0.27595191515905093,0.06038369705958006,2.317240918916337,349.68813292000004,76.518629238,31.816476327983285,3.491585448275862,8.397263405766706,38.37527398545895,False,False,True,False,False,True
74.0,20.42705084,6.319060522,261.9314465,100.746111362,0.7345196653209163,0.20275771008770463,0.06272262459137912,2.599916194867615,1511.60176216,467.610478628,129.07977054393095,3.539614141891892,12.822773514965217,41.451010888102395,False,False,False,False,False,False
75.0,22.3029843,5.177042419,268.7675389,102.480026719,0.7318499262851466,0.21763249887858374,0.050517574836269695,2.62263338042407,1672.7238224999999,388.278181425,115.46349579139101,3.583567185333333,12.05074331240954,51.9152668932381,False,False,False,False,False,False
72.0,25.9071224,4.715780067,260.1696705,102.62290246699999,0.7015977746600252,0.2524497142178457,0.045952511122129225,2.5352008591226665,1865.3128127999998,339.53616482399997,122.17229140724919,3.6134676458333335,10.042399402104188,55.17001785571185,False,True,False,False,True,False
13.0,1.825468861,1.445952711,49.09088568,16.271421572,0.798946787929735,0.11218865253551553,0.08886455953474941,3.0170004177432173,23.731095193,18.797385242999997,2.639541648409032,3.7762219753846153,26.892206560624537,33.95054714206349,False,False,False,False,False,False
42.0,12.97234194,4.980146826,148.9565486,59.952488766,0.7005547370006574,0.21637703800141186,0.08306822499793069,2.484576564976158,544.83836148,209.16616669200002,64.60416753827768,3.54658449047619,11.482625827237483,29.910071691528877,True,False,False,True,False,False
12.0,7.759455368,3.181063753,44.33881055,22.940519121,0.5230919115956303,0.3382423617823413,0.13866572662202833,1.9327727640396668,93.113464416,38.172765036,24.68332221416608,3.6949008791666667,5.71416529217415,13.93835961576844,True,False,False,True,False,False
71.0,23.35785141,4.385036868,250.3608641,98.742888278,0.7190391251277471,0.23655224003817346,0.04440863483407939,2.53548248857311,1658.40745011,311.33761762800003,102.42503959011579,3.5262093535211267,10.718488601773325,57.09435784383466,False,False,False,False,False,False
89.0,40.0286937,8.219310183,313.914923,137.248003883,0.6484611614160156,0.2916522832209882,0.05988655536299622,2.2872093882516755,3562.5537393,731.5186062869999,329.0082497405979,3.527133966292135,7.842247497574471,38.19236846046646,False,True,False,False,True,False
40.0,13.94665782,2.117291138,138.0239566,56.063948958,0.7134709691956552,0.24876338679688909,0.037765644007455794,2.461902152190526,557.8663128000001,84.69164552000001,29.529135007004403,3.4505989149999996,9.896561483143923,65.18893605268563,False,False,False,False,False,False
88.0,34.49346538,5.891364406,311.6825535,128.384829786,0.685439238784551,0.26867243923986894,0.04588832197557999,2.427721047880285,3035.4249534400005,518.440067728,203.2135741793253,3.541847198863636,9.035988413060977,52.9049863530034,False,False,True,False,False,True
47.0,8.321261321,2.224663337,164.7158591,57.545924658000004,0.8167389833307003,0.14460209598601317,0.03865892068328645,2.8623375170165293,391.099282087,104.559176839,18.512004978424887,3.5045927468085103,19.794578339261363,74.04080265112042,True,False,False,True,False,False
86.0,31.98979236,4.802363644,303.3188357,122.79215600399999,0.7003704698954755,0.2605198361282778,0.039109693976246834,2.4701808777599714,2751.12214296,413.00327338399995,153.62661580877295,3.5269632058139537,9.481738183435963,63.160322329809816,True,False,False,True,False,False
10.0,9.848337664,3.852180825,36.57490709,23.700518489,0.4219316975973014,0.41553258290829626,0.16253571949440232,1.5432112637947277,98.48337664,38.52180825,37.937577507386095,3.657490709,3.713815299377615,9.4945976711776,False,True,False,False,True,False
60.0,27.28676842,4.912130766,216.626332,92.198899186,0.6507669888656408,0.2959554686759576,0.05327754245840156,2.3495544297441433,1637.2061052000001,294.72784595999997,134.03617466059922,3.6104388666666667,7.9388782381875025,44.100277928146674,True,False,False,True,False,False
69.0,18.07400354,7.33292569,249.0581027,94.40692923,0.7308785548134706,0.19144784908708337,0.07767359609944596,2.6381337125501587,1247.10624426,505.97187261,132.53532487961692,3.6095377202898553,13.779907818918133,33.964356551388974,True,False,False,True,False,False
88.0,25.62127221,4.608967452,312.5595409,118.230239662,0.7443104255863553,0.21670659116691998,0.038982983246724764,2.6436514194131226,2254.67195448,405.589135776,118.0876096947221,3.5518129647727275,12.199220176818846,67.81552357553946,True,False,False,True,False,False
88.0,24.87143894,3.514416989,313.0012579,116.385855929,0.756105622092804,0.21369812286445328,0.03019625504274277,2.6893410320489735,2188.6866267200003,309.268695032,87.40860755161215,3.5568324761363637,12.584766754150653,89.06207171194619,True,False,False,True,False,False
70.0,23.98839121,3.972950181,249.6839655,97.961341391,0.7145675937674645,0.2448760997897471,0.04055630644278832,2.548801006137909,1679.1873847,278.10651267,95.3046831996683,3.566913792857143,10.408533165655339,62.84598450140999,False,True,False,False,True,False
54.0,19.40177699,3.531377136,196.8309025,76.933154126,0.701908047492237,0.2521900630542724,0.04590188945349052,2.558466564072405,1047.6959574599998,190.694365344,68.5149916602569,3.645016712962963,10.144993554015695,55.737717870301125,True,False,False,True,False,False
13.0,1.68598522,1.511993819,49.08014383,16.197979039,0.8025692568622171,0.10408614654585244,0.09334459659193044,3.030016504641064,21.91780786,19.655919647,2.549199231565355,3.775395679230769,29.1106607862197,32.460545283485715,False,False,True,False,False,True
68.0,29.43517599,3.224934232,240.1918751,100.660110222,0.6755406868721877,0.29242145597776953,0.03203785715004281,2.3861674159731283,2001.59196732,219.295527776,94.9265066750955,3.532233457352941,8.160028504045645,74.47961968236505,False,True,False,False,True,False
100.0,28.18902322,7.08946877,351.0759614,135.27849199,0.7392158097636996,0.20837771626020032,0.0524064739761001,2.5952090109487034,2818.902322,708.946877,199.84519977499482,3.510759614,12.454350002128239,49.520771272118886,False,False,False,False,False,False
99.0,29.46090412,3.652058045,352.6886614,132.112962165,0.7493587183092285,0.22299783183428554,0.027643449856485928,2.669599224938399,2916.62950788,361.553746455,107.59293190441964,3.562511731313131,11.971413367472715,96.57257827072681,False,False,True,False,False,True
36.0,9.430653096,1.800419039,126.6813489,47.231072135,0.7622100954452534,0.19967052767814542,0.038119376876601156,2.6821611954500684,339.503511456,64.815085404,16.979127384242695,3.5189263583333332,13.432934878468993,70.3621468979589,True,False,False,True,False,False
91.0,25.72782083,1.843733021,323.9925226,118.571553851,0.7674690686296722,0.2169813922007822,0.015549539169545516,2.7324641710197803,2341.23169553,167.779704911,47.435232822642625,3.560357391208791,12.59308064763136,175.72637627560286,False,True,False,False,True,False
76.0,26.11945389,2.807858549,274.1270839,104.927312439,0.7243109370992702,0.24892902794193522,0.026760034958794567,2.612542697682885,1985.07849564,213.397249724,73.3397319002478,3.6069353144736844,10.495130757881247,97.62852334482038,False,True,False,False,True,False
62.0,22.51118185,5.611983098,217.5702553,90.123164948,0.6879474332240026,0.2497824156862299,0.062270151089767516,2.4141435270891285,1395.6932747,347.942952076,126.33237205820436,3.5091976661290323,9.664985905660036,38.768872161703015,False,False,False,False,False,False
10.0,2.60914311,2.819618562,38.76776157,15.428761672,0.6481401561959392,0.16910904228529586,0.18275080151876494,2.5126943039346727,26.0914311,28.19618562,7.3567883438704085,3.8767761569999997,14.858426669436309,13.749292933616315,False,True,False,False,True,False
15.0,3.290238601,2.496801639,54.25755446,20.78704024,0.7216034522863848,0.15828316888850166,0.1201133788251136,2.6101625740635024,49.353579015,37.452024585000004,8.215073131677867,3.6171702973333333,16.490461951151367,21.730822990700545,False,False,False,False,False,False
86.0,24.31804069,4.732207886,301.588153,115.050248576,0.7474994714434714,0.21136886700367244,0.041131661552856136,2.621360290245497,2091.35149934,406.969878196,115.07802392528689,3.5068389883720927,12.401827797089682,63.730960318170595,True,False,False,True,False,False
74.0,22.33691421,3.305106634,260.4652558,99.642020844,0.742658562855271,0.22417162980837949,0.033169807336349486,2.6140101695426834,1652.93165154,244.577890916,73.82588333855986,3.5198007540540543,11.660753734882165,78.80691446398883,False,False,True,False,False,True
56.0,18.73208697,5.045613626,195.7680131,79.777700596,0.7019505398330295,0.2348035457284064,0.06324591443856409,2.4539189728140105,1048.99687032,282.554363056,94.51487325924906,3.495857376785714,10.450945130327888,38.79964412875557,False,False,False,False,False,False
58.0,13.0236864,2.801238068,202.8761601,73.824924468,0.7856425240928022,0.17641313545326037,0.037944340453937325,2.7480713534348182,755.3738112000001,162.471807944,36.482446129373876,3.4978648293103447,15.577475828963447,72.4237480625299,True,False,False,True,False,False
64.0,17.73913594,7.069535685,229.3025507,88.808671625,0.720650346739155,0.19974553853146884,0.07960411472937623,2.5819837917207447,1135.30470016,452.45028384,125.40745454889603,3.5828523546875,12.926365268048112,32.4353056434144,True,False,False,True,False,False
15.0,4.49022906,3.840346443,56.72556568,23.330575503000002,0.6429331328784067,0.19246113579249755,0.1646057313290957,2.4313830437961483,67.3534359,57.605196645,17.244035198826232,3.781704378666667,12.633111790515205,14.77095010097244,False,False,False,False,False,False
15.0,0.987432188,1.921882034,50.35337311,17.909314222,0.8375530081198662,0.05513511995825208,0.1073118719218818,2.811574607817499,14.81148282,28.82823051,1.8977281819105103,3.3568915406666666,50.99425937490302,26.200033206616677,False,False,True,False,False,True
45.0,19.26995186,2.34568982,154.8236528,66.61564168,0.6755170237069164,0.2892706783876168,0.03521229790546694,2.3241336253086438,867.1478337,105.5560419,45.20132990989207,3.4405256177777774,8.034459760191638,66.00346366340968,False,True,False,False,True,False
80.0,32.87300062,3.930685527,286.1047156,116.803686147,0.6849098914508421,0.28143804107884585,0.03365206747031208,2.449449371314626,2629.8400496,314.45484216,129.21342776609603,3.576308945,8.703334353540374,72.78748544871827,False,False,False,False,False,False
35.0,16.29976047,0.058387425,124.0293839,51.358147894999995,0.6814887497803916,0.3173743824120042,0.0011368678076041825,2.4149894220012356,570.4916164499999,2.043559875,0.9517010419600896,3.543696682857143,7.609276475459765,2124.2482246819413,False,False,False,False,False,False
71.0,18.53215998,2.698179495,246.8109839,92.23033947500001,0.7698117604700488,0.20093344647206177,0.02925479305788926,2.6760281411183646,1315.78335858,191.57074414500002,50.00309405609561,3.47621104084507,13.317982586291055,91.47315230783042,False,False,True,False,False,True
80.0,21.82701759,1.183157336,284.2934679,103.01017492599999,0.776622309955983,0.21189186025244594,0.011485829791571091,2.759858121823689,1746.1614072,94.65258688,25.82479598460954,3.55366834875,13.024842570807676,240.2837384765199,False,False,False,False,False,False
38.0,2.589298485,4.232246203,138.1027677,44.821544688,0.8478065685713343,0.05776905956775802,0.0944243718609076,3.081169305103713,98.39334243,160.82535571399998,10.958548681574902,3.6342833605263154,53.33597825821923,32.63108077268916,False,False,False,False,False,False
32.0,17.63131395,5.079566756,114.6591031,54.710880706,0.5848927962238166,0.3222633911661089,0.09284381261007442,2.095727607021059,564.2020464,162.546136192,89.55943620501904,3.583096971875,6.503151349080254,22.572614675171717,False,True,False,False,True,False
43.0,14.86636304,1.188064861,151.7736207,59.054427901,0.7281418435224882,0.25174002303302745,0.020118133444484387,2.570063348246067,639.25361072,51.086789023,17.662203538693138,3.529619086046512,10.209196445131345,127.74859831495345,False,True,False,False,True,False
98.0,28.93749129,5.478686281,341.5305096,132.416177571,0.7400908393345939,0.21853441037809795,0.04137475028730831,2.579220423553424,2835.87414642,536.911255538,158.53943653707998,3.4850052000000002,11.802353776190113,62.338029973430416,True,False,False,True,False,False
40.0,7.646082707,2.037287337,141.5940632,49.683370044,0.8050983651989725,0.15389621718954585,0.0410054176114817,2.8499287201049994,305.84330828,81.49149348,15.57726747662578,3.5398515799999997,18.518510540092695,69.50127290758299,False,True,False,False,True,False
85.0,19.84397609,1.989410201,302.8650743,106.833386291,0.7956314308756558,0.1857469540088118,0.018621615115532425,2.8349290873831863,1686.7379676500002,169.099867085,39.4778084618461,3.5631185211764707,15.262318041827472,152.2386253713595,False,False,True,False,False,True
44.0,15.99054487,2.975989378,157.3036932,62.966534248,0.6987838941032009,0.2539530730247855,0.047263032872013694,2.4982110747979815,703.58397428,130.943532632,47.58769168155239,3.575083936363636,9.837294130928509,52.85761245079283,True,False,False,True,False,False
20.0,7.92425546,1.392122965,72.9067845,29.316378425,0.6822125062673051,0.27030130888344883,0.04748618484924609,2.4868960088817658,158.4851092,27.8424593,11.031538006392639,3.645339225,9.200458625800032,52.37093729001159,True,False,False,True,False,False
98.0,32.21629028,5.011827563,346.2070486,135.228117843,0.7247013532627742,0.23823662411247304,0.03706202262475277,2.5601705778523574,3157.19644744,491.159101174,161.462491602913,3.5327249857142857,10.746335024642073,69.07800482919369,True,False,False,True,False,False
77.0,27.14371231,5.714889719,271.3634202,109.858602029,0.7009009634008803,0.24707862478383552,0.05202041181528424,2.470115359090103,2090.06584787,440.04650836300004,155.12332241591275,3.5242002623376623,9.997284715548181,47.483579481474855,False,False,False,False,False,False
77.0,24.18854494,5.133802599,280.5497002,106.322347539,0.7242127528434763,0.22750198335422778,0.048285263802295884,2.6386710479383635,1862.51796038,395.302800123,124.1792148790003,3.6435026,11.598452941088734,54.64754337353126,False,True,False,False,True,False
90.0,26.32104188,4.477032317,325.7829853,120.79807419699999,0.7450449901479899,0.21789289320188251,0.03706211665012774,2.69692201192468,2368.8937692,402.93290853,117.84015511387042,3.619810947777778,12.37728304165443,72.76761976073983,True,False,False,True,False,False
38.0,8.781974568,3.023611644,131.7340053,49.805586212,0.7629666246322465,0.17632509194087348,0.06070828342687994,2.644964457184934,333.715033584,114.89724247199999,26.553280561116672,3.46668435,15.00049952091822,43.56842769851432,False,False,True,False,False,True
61.0,19.56867636,4.721144433,214.0505181,85.289820793,0.7152084437842605,0.22943741912054835,0.05535413709519107,2.5096842285494376,1193.68925796,287.989810413,92.38654745819271,3.509024886885246,10.938425990709163,45.33869300922529,False,True,False,False,True,False
100.0,31.63231852,6.437839912,351.8656104,138.070158432,0.7242694665933213,0.22910322461590438,0.04662730879077435,2.5484551795694137,3163.231852,643.7839912000001,203.64380267715276,3.5186561039999997,11.123611131366415,54.65584966537142,True,False,False,True,False,False
66.0,23.34851007,1.951877827,235.1678552,91.30038789700001,0.7228884950024255,0.2557328682583527,0.021378636739221735,2.5757596502799442,1541.00166462,128.823936582,45.57343909911921,3.563149321212121,10.07207117263393,120.48287651356162,False,False,True,False,False,True
79.0,20.47557359,4.375098213,276.5465088,103.850671803,0.7607076452029065,0.19716361227630025,0.04212874252079334,2.6629246012447196,1617.57031361,345.63275882700003,89.582645423759,3.500588718987342,13.506166632375159,63.20921161913126,False,False,True,False,False,True
85.0,30.20696161,8.387590266,297.8406918,123.59455187600001,0.6877325797117565,0.24440366627410934,0.0678637540141341,2.4098205566440964,2567.59173685,712.94517261,253.3636171654717,3.5040081388235294,9.860001666019928,35.50968542268085,False,False,False,False,False,False
31.0,0.417441168,1.904980213,111.3940251,33.322421381,0.9303045431649151,0.012527335970789307,0.05716812086429573,3.3429150849018248,12.940676208,59.054386603,0.7952171651316087,3.5933556483870968,266.84963927659385,58.475161232553965,False,False,False,False,False,False
58.0,22.86918182,6.281662732,208.923077,87.150844552,0.6655127703942483,0.26240918189099965,0.07207804771475211,2.3972582029924285,1326.4125455600001,364.336438456,143.65648715002595,3.6021220172413795,9.135572870267206,33.25919997832829,False,False,True,False,False,True
21.0,15.77276268,1.943856468,70.43434129,38.716619148,0.5424027320082985,0.4073899794738348,0.05020728851786674,1.8192275782333764,331.22801628,40.820985828,30.659986753747013,3.354016251904762,4.465567809456194,36.23433234371912,False,False,True,False,False,True
91.0,34.15101221,7.847444243,329.7585643,132.99845645300002,0.684218467092949,0.25677750795603055,0.0590040249510203,2.4794164766606333,3107.7421111099998,714.117426113,267.9981641599872,3.6237204868131867,9.65589430475039,42.021141417366294,False,True,False,False,True,False
27.0,2.400931141,1.783291031,95.82210034,31.184222172000002,0.8658224614703722,0.07699185593783295,0.05718568259179474,3.072775065912585,64.825140807,48.148857837,4.281558969793896,3.5489666792592596,39.91039089113135,53.73329348618252,False,False,True,False,False,True
30.0,10.89003569,3.371902326,104.4081903,44.261938015999995,0.677783245486347,0.24603612444767833,0.07618063006597475,2.3588707358963377,326.7010707,101.15706978,36.72013667333401,3.48027301,9.587497531883663,30.964179921503458,True,False,False,True,False,False
79.0,21.04641738,4.585300693,279.0002133,104.631718073,0.7550291771457186,0.20114758476312342,0.04382323809115801,2.6664974869794804,1662.6669730200001,362.238754747,96.50415219768125,3.531648269620253,13.256423089144304,60.84665586401489,False,True,False,False,True,False
80.0,29.63068625,7.527312834,285.7209185,117.157999084,0.6828385652322515,0.25291219107246254,0.06424924369528591,2.4387657755672634,2370.4549,602.18502672,223.03944488985232,3.57151148125,9.642737130328866,37.95789079064599,False,False,True,False,False,True
39.0,16.53246746,1.140112518,135.1027922,56.672579978,0.6881634825014071,0.291718984143969,0.020117533354623802,2.3839181532311784,644.76623094,44.464388202,18.848873104573663,3.4641741589743593,8.171967827965107,118.49952532492061,True,False,False,True,False,False
36.0,11.33544306,0.147556766,134.9564752,47.482999826000004,0.7581660832702419,0.23872634630369569,0.003107570426062322,2.8422061726205983,408.07595016,5.312043576000001,1.672621319110744,3.748790977777778,11.905708006794047,914.607163455995,False,True,False,False,True,False
51.0,20.08311019,3.352908382,183.5747596,74.436018572,0.6851521746917327,0.26980365924023914,0.04504416606802821,2.4662087403618047,1024.23861969,170.99832748199998,67.33682849268061,3.5995050901960783,9.140753492026725,54.75090240625609,False,False,False,False,False,False
23.0,12.66874316,2.059276863,82.44643572,37.728020023,0.6096264788339963,0.3357913601688294,0.05458216099717426,2.1852839261042183,291.38109268,47.363367849,26.088449672677505,3.58462764,6.507862277949914,40.03659595334364,False,False,False,False,False,False
32.0,11.59153516,1.284588077,115.6143077,44.876123237,0.7130740735112399,0.2583007248371863,0.02862520165157376,2.5762989171194035,370.92912512,41.106818464,14.890347860662287,3.612947115625,9.974028987891195,90.00107487374726,False,False,False,False,False,False
30.0,15.5239034,2.819391995,104.0397523,48.343295395,0.6205617501843453,0.32111802211989027,0.058320227695764434,2.1521030258677922,465.717102,84.58175985,43.767968977113284,3.4679917433333336,6.701906706015705,36.90148531474425,False,False,False,False,False,False
62.0,24.48263709,3.48394074,222.8035563,89.96657782999999,0.6891448079436191,0.2721303586345383,0.03872483342184274,2.4765147421857874,1517.92349958,216.00432588,85.29605678048605,3.5936057467741933,9.100472121567522,63.951591868924844,False,False,False,False,False,False
81.0,36.12313135,4.584246415,289.653414,121.70737776499999,0.6655307302438126,0.2968031356303538,0.0376661341258337,2.3799166436670784,2925.97363935,371.323959615,165.5973353898116,3.575968074074074,8.01850236053802,63.18452102666911,True,False,False,True,False,False
56.0,23.96574055,6.276644732,197.9449499,86.24238528199999,0.6493326896848712,0.2778881923503801,0.07277911796474888,2.2952165487161444,1342.0814708,351.492104992,150.4244391716363,3.534731248214286,8.259496487789526,31.5367458812547,False,True,False,False,True,False
92.0,37.09719741,5.853243068,325.2583679,134.95044047800002,0.6817317503680034,0.274894970913768,0.0433732787182285,2.410206048590293,3412.94216172,538.4983622560001,217.13891358231007,3.5354170423913045,8.767734238929938,55.568915235761395,False,True,False,False,True,False
13.0,2.528946519,1.071299959,44.47479316,16.600246478,0.7831209022847136,0.15234391382992812,0.06453518388535821,2.6791646267988622,32.876304747,13.926899467000002,2.7092603021178925,3.421137935384615,17.58629248418677,41.514790312803505,True,False,False,True,False,False
84.0,23.49099467,6.384877693,300.4119733,113.87587236299998,0.7376452821563007,0.2062859689462417,0.0560687488974578,2.638065176285828,1973.24355228,536.329726212,149.9871278548649,3.5763330154761905,12.788388806866985,47.05054470023033,False,False,False,False,False,False
85.0,28.16013453,5.626379201,303.1471178,118.786513731,0.7155694474920627,0.23706508125805012,0.0473654712498871,2.552033124623027,2393.61143505,478.24223208499996,158.4395952169539,3.56643668,10.765116106851211,53.87961013116933,False,True,False,False,True,False
75.0,19.53226006,3.961231768,268.4892435,98.493491828,0.7614716323691023,0.19831015935661359,0.04021820827428407,2.725959233619872,1464.9195045,297.0923826,77.37180905050958,3.57985658,13.745938395006196,67.77923111415377,False,True,False,False,True,False
41.0,11.40108428,5.818696764,145.4168513,58.219781044,0.7042280006002422,0.19582836066290857,0.09994363873684925,2.497722401087359,467.44445548,238.566567324,66.33945220612726,3.546752470731707,12.754651025174248,24.99130942854543,False,False,True,False,False,True
71.0,25.76614235,4.75250808,256.2236007,101.51865043,0.6993788796370626,0.2538069826663672,0.046814137696570245,2.5239066872414098,1829.39610685,337.42807368,122.45379970880519,3.6087831084507047,9.944197203428088,53.91334352029129,False,False,False,False,False,False
28.0,10.37265122,2.055377225,97.55871052,40.428028445,0.6925888072452602,0.2565707905868176,0.05084040216792224,2.4131453912654433,290.43423416,57.550562299999996,21.319711080456464,3.4842396614285716,9.405378475648774,47.465112162075265,False,False,False,False,False,False
46.0,10.17876113,0.774718817,162.0752637,56.953479947,0.8076767221740773,0.1787206179406806,0.013602659885242148,2.845748211537287,468.22301197999997,35.637065582,7.885677781159183,3.5233752978260866,15.922887041951833,209.20527569940256,False,True,False,False,True,False
34.0,6.508500471,0.278443512,121.0297707,40.786943983,0.8336000857080933,0.15957313383696367,0.006826780454943015,2.967365506727967,221.289016014,9.467079408,1.8122497289988941,3.559699138235294,18.59564599238699,434.66543655720017,False,False,False,False,False,False
27.0,7.772636971,0.026536086,91.73914461,34.799173057,0.7758805060044046,0.22335694466844527,0.0007625493271502369,2.636244960756224,209.861198217,0.716474322,0.2062553631092355,3.3977460966666664,11.802834089933981,3457.146792861615,False,True,False,False,True,False
30.0,13.41725958,6.440215299,102.6531694,49.857474879,0.601715190606976,0.26911229685343246,0.12917251253959158,2.0589323797310395,402.5177874,193.20645897,86.41004041777032,3.4217723133333333,7.650829797838643,15.93940025823972,False,True,False,False,True,False
95.0,33.33366031,6.90988426,343.089786,135.24354457,0.7024364845068775,0.24647135962002978,0.051092155873092696,2.536829296295336,3166.6977294499998,656.4390047,230.33173470425572,3.6114714315789476,10.292592616871243,49.65203078524502,False,True,False,False,True,False
34.0,13.97282035,1.019281898,122.689542,48.992102248,0.6939894072699846,0.28520556801724933,0.020805024712766025,2.5042718391413494,475.0758919,34.655584532,14.242242846761023,3.6085159411764707,8.780585374090208,120.36860680125608,True,False,False,True,False,False
20.0,1.969917453,0.236860685,72.1769941,22.206778138,0.9006259204155426,0.08870793596253833,0.010666143621919045,3.2502235872069845,39.39834906,4.7372137,0.4665959973110353,3.608849705,36.63960334484127,304.723403548377,False,False,True,False,False,True
