tv,radio,social_media,total_budget,tv_share,radio_share,social_media_share,roi,tv_radio,tv_social,radio_social,sales_per_tv,sales_per_radio,sales_per_social,influencer_Mega,influencer_Micro,influencer_Nano,influencer_Mega,influencer_Micro,influencer_Nano
84.0,28.25824209,4.849899418,117.10814150799999,0.7172857404987656,0.24130040598475042,0.04141385351648407,2.5457154939106803,2373.69233556,407.391551112,137.0496318659941,3.549095360714286,10.549984296634639,61.470142905136846,True,False,False,True,False,False
47.0,10.99758175,2.293062106,60.290643856,0.7795571085997394,0.18240942618338854,0.0380334652168721,2.771837729899595,516.88634225,107.773918982,25.218137968562164,3.55565705106383,15.19569348961648,72.8789163462806,False,False,True,False,False,True
89.0,30.08565306,4.965533461,124.051186521,0.7174457777953912,0.2425261209001572,0.04002810130445152,2.5351143896294985,2677.62312234,441.932478029,149.391316965467,3.5335275056179776,10.452954016747544,63.33336598574983,False,False,True,False,False,True
57.0,16.93276889,0.570012164,74.50278105400001,0.7650721113173762,0.2272770043003769,0.00765088438224678,2.7558832582529003,965.1678267299999,32.490693348,9.651884237500777,3.6021222280701752,12.125658144502085,360.20453591583356,True,False,False,True,False,False
74.0,30.96750738,13.08395694,118.05146432000001,0.6268452528416718,0.26232209450665456,0.1108326526516736,2.2596686922654854,2291.59554612,968.21281356,405.17753309905225,3.6048270000000002,8.614099763556753,20.388113414258914,True,False,False,True,False,False
55.0,21.8064834,2.570983167,79.377466567,0.692891854309513,0.2747188130726475,0.03238933261783953,2.438473289351233,1199.356587,141.404074185,56.064101752864936,3.5192696727272725,8.8762515463635,75.28630855481599,False,False,False,False,False,False
30.0,9.444382492,1.526273315,40.970655807,0.732231383879249,0.23051577540007037,0.037252840720680636,2.646362350428266,283.33147476000005,45.78819945,14.414708974192802,3.6141067000000002,11.480178941486267,71.03786715946089,True,False,False,True,False,False
74.0,20.42705084,6.319060522,100.746111362,0.7345196653209163,0.20275771008770463,0.06272262459137912,2.599916194867615,1511.60176216,467.610478628,129.07977054393095,3.539614141891892,12.822773514965217,41.451010888102395,False,False,False,False,False,False
41.0,12.99793945,3.006704771,57.00464422100001,0.7192396437217998,0.22801544729598847,0.052744908982211604,2.5855219046469204,532.91551745,123.27489561099999,39.08096655748412,3.5947989341463416,11.339240105476872,49.01936422942537,False,True,False,False,True,False
61.0,29.98807828,5.491511053,96.47958933299999,0.6322580809238114,0.3108230299000956,0.05691888917609309,2.2300440205792684,1829.27277508,334.982174233,164.67986333284924,3.5271103491803277,7.174642179172009,39.179331375917386,False,True,False,False,True,False
27.0,5.176451181,3.561284656,35.737735836999995,0.7555039335213385,0.14484552699728437,0.0996505394813773,2.8022440273431366,139.764181887,96.154685712,18.43481616342838,3.7091058074074077,19.346431232188994,28.120711056128506,False,False,True,False,False,True
37.0,15.40876685,1.935104705,54.343871555,0.6808495409193155,0.2835419415123045,0.03560851756837993,2.4586288200827835,570.12437345,71.598874085,29.817577229683028,3.6111191567567564,8.67112924094896,69.04608750873767,False,False,False,False,False,False
47.0,18.22307143,1.474865689,66.697937119,0.7046694700039123,0.2732179167323731,0.022112613263714574,2.5452398204927458,856.4843572100001,69.318687383,26.87658280030317,3.6119626702127663,9.315786647278701,115.10352892886371,False,False,False,False,False,False
70.0,23.02194895,8.345155386,101.367104336,0.6905593334102952,0.2271145960102549,0.08232607057944992,2.4210283918788336,1611.5364264999998,584.16087702,192.12174127630954,3.505894822857143,10.659941872558102,29.407797248653893,False,True,False,False,True,False
53.0,17.00707465,5.199634828,75.206709478,0.7047243572796379,0.2261377311684542,0.06913791155190793,2.776565856282869,901.37495645,275.580645884,88.4305776725359,3.939931730188679,12.278206922552668,40.159816719344434,False,False,False,False,False,False
75.0,23.6025531,4.523740054,103.126293154,0.7272636076233382,0.22887037222169873,0.04386602015496313,2.5814660389514263,1770.1914825000001,339.28050405,106.77181483513188,3.549560313333333,11.27916214708145,58.848877327644956,True,False,False,True,False,False
30.0,10.55740569,3.122487155,43.679892845,0.6868148716952285,0.24169944114706082,0.0714856871577108,2.4873933685127385,316.7221707,93.67461465,32.96536365714891,3.62163586,10.2912665279987,34.7956838272406,True,False,False,True,False,False
55.0,16.86494698,4.255422961,76.12036994099999,0.7225398410784112,0.22155629292227327,0.05590386599931567,2.55383415701574,927.5720838999999,234.048262855,71.7674826147396,3.534523650909091,11.526795846469955,45.68260372273721,False,True,False,False,True,False
33.0,13.46389184,1.837696108,48.301587948000005,0.6832073520134945,0.2787463603576514,0.038046287628854085,2.417975544111194,444.30843072,60.643971564000005,24.74254163290096,3.539153284848485,8.674464990354528,63.553521113513725,False,False,True,False,False,True
17.0,10.44745162,3.356106421,30.803558041000002,0.551884297826009,0.33916379419852355,0.10895190797546736,1.9020559632109935,177.60667754000002,57.053809156999996,35.06275946496885,3.4464759564705885,5.60807490583048,17.457757266988647,False,False,True,False,False,True
41.0,19.96957206,4.491042639,65.460614699,0.6263308126348274,0.30506239747096453,0.06860678989420804,2.264852491558788,818.7524544600001,184.132748199,89.68419960404306,3.6160643,7.424227011702924,33.012074971751346,False,False,True,False,False,True
82.0,27.29885728,2.750432923,112.049290203,0.7318207893279858,0.24363257661465404,0.024546634057360232,2.5838897254544886,2238.50629696,225.535499686,75.08367582319023,3.5307684109756097,10.605682381881737,105.26452300614785,True,False,False,True,False,False
91.0,25.51282008,5.125009083,121.63782916299999,0.7481225259130203,0.209744125290264,0.042133348796715736,2.6640372664474463,2321.6666272800003,466.375826553,130.7534346429448,3.560963845054945,12.701367739195062,63.22870938412344,True,False,False,True,False,False
45.0,17.1275201,1.462856663,63.590376762999995,0.7076542440959905,0.2693413842134308,0.023004371690578847,2.4792455718194786,770.7384045000001,65.828549835,25.05510689895143,3.503470222222222,9.204844547226658,107.77280097742563,False,True,False,False,True,False
48.0,12.10869182,0.745238723,60.853930543000004,0.7887740294126558,0.1989796174536972,0.01224635313364692,2.838455737513067,581.21720736,35.771458704000004,9.023866029137347,3.598566422916667,14.265057767404638,231.77967404144135,False,False,False,False,False,False
41.0,10.00619167,2.910335869,53.916527539,0.7604347288564355,0.1855867231576091,0.053978547985955444,2.7261484744854942,410.25385847,119.323770629,29.12137852929001,3.584986812195122,14.689350768752563,50.50429432067725,True,False,False,True,False,False
75.0,26.57604552,6.141799337,107.717844857,0.6962634659054465,0.24671906085088155,0.057017473243671915,2.4621476242129345,1993.203414,460.634950275,163.22473875481782,3.536229810666667,9.979559810747947,43.182334890404775,False,False,False,False,False,False
89.0,34.21397898,4.786459552,128.000438532,0.6953101178458078,0.2672957950175033,0.0373940871366889,2.4899268686514877,3045.04412922,425.99490012800004,163.76382650074822,3.581030686516854,9.315248930453397,66.58611185105028,False,False,False,False,False,False
32.0,19.08301386,6.39743477,57.48044863,0.5567110341462901,0.33199138689464336,0.11129757895906667,2.0022424449194838,610.65644352,204.71791264,122.08233638435593,3.5965560625,6.03100720066238,17.989991010099818,False,False,False,False,False,False
21.0,17.19214314,1.894452133,40.086595273,0.5238658922511281,0.4288751145592958,0.04725899318957608,1.9257291404838937,361.03500593999996,39.783494792999996,32.56969224241431,3.6759964123809525,4.4901862456224295,40.748416555531946,False,True,False,False,True,False
88.0,23.86766113,5.853575844,117.721236974,0.747528672498028,0.20274728454706456,0.049724042954907316,2.672421851712983,2100.35417944,515.114674272,139.71116464334574,3.575009160227273,13.18104880015112,53.745063613119555,False,True,False,False,True,False
41.0,11.40108428,5.818696764,58.219781044,0.7042280006002422,0.19582836066290857,0.09994363873684925,2.497722401087359,467.44445548,238.566567324,66.33945220612726,3.546752470731707,12.754651025174248,24.99130942854543,False,False,True,False,False,True
19.0,6.005250648,2.38362943,27.388880078,0.6937121907098958,0.21925871488347898,0.08702909440662528,2.4236777604981707,114.099762312,45.28895917,14.31429217909937,3.4937799752631578,11.053963176725675,27.84905182597951,False,False,False,False,False,False
54.0,18.49857849,2.407925531,74.906504021,0.7208986817067464,0.24695557123869954,0.03214574705455402,2.5810946743128875,998.92323846,130.027978674,44.54319943327843,3.580384788888889,10.451655985594599,80.29350414325583,False,False,True,False,False,True
29.0,16.79919436,4.279003862,50.078198222,0.5790943170806797,0.33545924087620027,0.08544644204312003,2.034909495909779,487.17663644000004,124.09111199799999,71.88381754492862,3.5139517620689653,6.0660409610261805,23.81502900826314,False,True,False,False,True,False
93.0,29.24109161,3.030024575,125.271116185,0.7423898088579165,0.23342245603381429,0.024187735108269246,2.622672181788543,2719.42151973,281.792285475,88.60122617812632,3.5327427053763443,11.23573209858016,108.42983727285447,False,True,False,False,True,False
89.0,18.42630998,3.158669402,110.584979382,0.8048109290915743,0.16662579387340612,0.02856327703501963,2.8603782029685565,1639.9415882199999,281.121576778,58.20262152559323,3.554099602247191,17.166479069511453,100.14180793967118,False,False,False,False,False,False
58.0,14.62053793,1.667640013,74.288177943,0.78074333771522,0.1968084065975892,0.022448255687190912,2.757286659489284,847.99119994,96.72312075399999,24.38179406365219,3.531617275862069,14.010004486886892,122.82854836968941,True,False,False,True,False,False
29.0,11.92270713,6.033385743,46.956092873,0.6175982332779469,0.25391182273718554,0.12848994398486738,2.2121605002559384,345.75850677,174.96818654700002,71.93429121610644,3.58187634137931,8.712317829113697,17.2166041298646,False,False,True,False,False,True
44.0,16.48492471,1.282186653,61.767111363,0.7123532091603861,0.26688838681672383,0.020758404022890097,2.541901093241837,725.3366872400001,56.416212732,21.136750438871896,3.5683156340909092,9.524210189735225,122.45166297172493,False,True,False,False,True,False
68.0,14.02880622,1.276217736,83.30502395600001,0.8162772996250045,0.16840288320917746,0.015319817165817895,2.8958328819089783,953.95882296,86.782806048,17.903811312871117,3.5476092294117647,17.195862842276824,189.0252899603959,False,False,True,False,False,True
92.0,31.23012284,7.478934482,130.709057322,0.7038532897789879,0.2389285293601729,0.05721818086083924,2.527682266777323,2873.17130128,688.061972344,233.56804258517175,3.5912061554347825,10.57924004950856,44.17620813435012,False,False,True,False,False,True
90.0,33.5117751,4.663526779,128.175301879,0.7021633550351359,0.2614526715266548,0.036383973438209344,2.5158493943272924,3016.059759,419.71741010999995,156.2830605906754,3.582997284444444,9.622580559750771,69.14718642811079,False,False,False,False,False,False
44.0,16.55078519,5.075482015,65.626267205,0.6704632439714273,0.25219757110821944,0.07733918492035312,2.314989818412604,728.23454836,223.32120866000002,84.00321256597336,3.4528213727272727,9.179270871800856,29.932948230533725,False,False,False,False,False,False
19.0,8.953284733,3.287141653,31.240426386,0.6081863213145711,0.28659291081290433,0.10522076787252464,2.219628260934198,170.11240992700002,62.455691406999996,29.430715177013283,3.6495859626315794,7.744881946445744,21.094963530614848,False,False,True,False,False,True
28.0,10.37265122,2.055377225,40.428028445,0.6925888072452602,0.2565707905868176,0.05084040216792224,2.4131453912654433,290.43423416,57.550562299999996,21.319711080456464,3.4842396614285716,9.405378475648774,47.465112162075265,False,False,False,False,False,False
36.0,8.840112507,0.962941668,45.803054175,0.7859737881769758,0.19300268652881816,0.021023525294205994,2.737526279818217,318.244050252,34.665900048,8.512512682798242,3.4829740138888887,14.183876551425431,130.21252342358915,False,False,True,False,False,True
45.0,17.0231992,1.057001575,63.080200775,0.7133775645469163,0.2698659641354003,0.016756471317683434,2.6257265681634157,766.0439640000001,47.565070874999996,17.99354836593874,3.680696868888889,9.72974334342513,156.69925477641792,True,False,False,True,False,False
35.0,15.36414061,8.140868283,58.505008892999996,0.5982393757774076,0.2626123967966491,0.13914822742594332,2.1891020687516503,537.74492135,284.93038990499997,125.07744498750127,3.659241028571428,8.33586721515952,15.732159217886709,True,False,False,True,False,False
11.0,1.77342788,1.882742602,14.656170482,0.7505371211060671,0.12100213232222144,0.12846074657171144,2.7849624088454297,19.507706680000002,20.710168622,3.3389082212505437,3.710625804545455,23.01581265881531,21.679481734062342,False,False,True,False,False,True
25.0,17.80623496,2.724311667,45.530546627,0.5490819208652942,0.3910832678086222,0.05983481132608366,1.9884174392123974,445.15587400000004,68.107791675,48.509733646871275,3.6213493172,5.08438382023911,33.231782555075775,False,True,False,False,True,False
82.0,33.96648288,9.127437448,125.093920328,0.6555074761826438,0.2715278471642656,0.07296467665309063,2.357982895784077,2785.25159616,748.449870736,310.0269478157629,3.5971868841463417,8.68412916174146,32.31677304615586,True,False,False,True,False,False
44.0,11.68347203,0.391381397,56.07485342700001,0.7846654482526748,0.20835492767198951,0.0069796240753355245,2.770183991692879,514.07276932,17.220781468000002,4.5726936049118265,3.5304013931818186,13.295505043460954,396.89587315771166,False,False,True,False,False,True
76.0,27.59610149,3.303434183,106.89953567299999,0.7109478962797366,0.2581498723662843,0.030902231353979216,2.5765102997502147,2097.30371324,251.060997908,91.16190497960322,3.6240494039473683,9.980676248774007,83.37618957792324,False,True,False,False,True,False
30.0,5.312299993,0.516589987,35.82888998,0.8373131296209919,0.1482686177541468,0.014418252624861252,2.9752311712560626,159.36899979,15.497699610000002,2.74428098432397,3.553307676666667,20.06649293911591,206.3517160273569,False,False,True,False,False,True
30.0,0.559364137,0.865257524,31.424621661,0.9546654315724651,0.01780018684184215,0.02753438158569275,3.309956371856286,16.78092411,25.95772572,0.4839940281950168,3.4671375566666667,185.9506532861616,120.211756401901,False,False,False,False,False,False
36.0,11.64101703,1.088920803,48.729937833,0.7387655638587894,0.2388884030571589,0.022346033084051687,2.6666541037940834,419.07661308,39.201148908,12.676145612044275,3.609608019444445,11.162760810770845,119.33456348891153,False,True,False,False,True,False
82.0,32.44415878,5.42544944,119.86960822,0.6840766497668295,0.2706620907649447,0.045261259468225866,2.429262133447223,2660.42101996,444.88685408000003,176.02414308422212,3.551154880487805,8.975258140442376,53.6719959185538,False,False,True,False,False,True
19.0,8.726782674,0.49783849,28.224621164,0.6731711256494795,0.3091904271555239,0.01763844719499669,6.704471647306324,165.80887080600002,9.45893131,4.344528308982323,9.959535386842106,21.683956094584875,380.10554858865976,True,False,False,True,False,False
94.0,30.40243066,5.207841441,129.610272101,0.7252511585405024,0.23456806445332223,0.04018077700617542,2.5936840170973325,2857.82848204,489.537095454,158.33103829827698,3.576256289361702,11.057276799985965,64.5503698621534,False,True,False,False,True,False
93.0,37.34778216,8.278557955,138.626340115,0.6708681764435976,0.2694133173321713,0.05971850622423106,2.4084477201304493,3473.34374088,769.905889815,309.1857791022751,3.5900461591397845,8.93960159052186,40.33000609705824,False,False,True,False,False,True
75.0,29.62144863,10.26018838,114.88163701,0.652845850320461,0.2578431975810161,0.08931095209852286,2.302241310131902,2221.60864725,769.5141285000001,303.92164303229293,3.5264700066666665,8.928842535814901,25.777816225631522,True,False,False,True,False,False
61.0,9.574189313,1.846560373,72.42074968600001,0.8423000350656712,0.13220229498467662,0.02549766994965211,2.9813516655950734,584.025548093,112.640182753,17.679318588985893,3.539536437704918,22.551436538530876,116.92643568930309,False,False,True,False,False,True
50.0,18.90277978,0.953107406,69.855887186,0.7157592869283697,0.27059680352593607,0.013643909545694163,2.58145543438378,945.1389889999999,47.6553703,18.01637940230505,3.6065971919999997,9.539859306343779,189.2020337527416,False,False,False,False,False,False
60.0,21.11999146,5.703028235,86.823019695,0.6910609675956169,0.2432533622326461,0.06568567017173704,2.4109600257551835,1267.1994876,342.18169409999996,120.44790761933888,3.4887804966666667,9.911312236865838,36.70450525132286,False,False,False,False,False,False
35.0,7.820341463,0.16292609,42.983267553,0.8142703426826189,0.18193920351348866,0.0037904538038925485,2.8135950634948697,273.711951205,5.70241315,1.2741376570314698,3.4553574114285714,15.464479392899367,742.2844886291692,False,True,False,False,True,False
31.0,12.53100733,2.685308786,46.216316116,0.6707587840232003,0.27113816900827775,0.05810304696852182,2.467716399414979,388.46122722999996,83.244572366,33.649624080679395,3.6789922967741937,9.101324274781986,42.47137677223539,False,False,True,False,False,True
91.0,32.53312607,5.651035573,129.184161643,0.7044207187834542,0.25183525330222123,0.04374402791432449,2.4765415561090633,2960.51447237,514.244237143,183.8458527224637,3.5157136780219784,9.833974884910283,56.614392276804736,False,True,False,False,True,False
38.0,19.20198497,2.827452097,60.029437066999996,0.6330227611094783,0.3198761459076869,0.04710109298283485,2.1947955725946375,729.67542886,107.44317968600001,54.29269266998899,3.4671669131578953,6.861391825159834,46.59755079132646,True,False,False,True,False,False
82.0,25.84421495,5.576685984,113.420900934,0.7229708045408322,0.22786113262350857,0.0491680628356593,2.595958832766928,2119.2256259,457.288250688,144.12507127914827,3.5906828,11.392723291058992,52.797663423180474,False,False,True,False,False,True
42.0,12.58996505,1.843294988,56.433260038,0.7442419589390867,0.22309476789968183,0.03266327316123144,2.574862317047699,528.7785321,77.418389496,23.20701947576017,3.4597113023809527,11.541562992662955,78.8305049631047,False,False,False,False,False,False
59.0,21.29972944,6.145551611,86.445281051,0.6825126748699198,0.24639551379830474,0.07109181133177551,2.4241937946429504,1256.68403696,362.587545049,130.89858657385614,3.5518663372881356,9.838627973670636,34.099479943331,True,False,False,True,False,False
73.0,30.78177788,4.857009064,108.63878694399999,0.6719515382441567,0.2833405889911775,0.04470787276466591,2.4163569705110572,2247.06978524,354.56166167199996,149.5073741691947,3.5960286315068495,8.528100330116475,54.047683799010514,True,False,False,True,False,False
77.0,24.14322754,6.439212757,107.582440297,0.7157301859618366,0.22441606151848228,0.05985375251968105,2.5295667271417033,1859.02852058,495.819382289,155.46337877072173,3.534246251948052,11.271772216416762,42.26245841996179,False,True,False,False,True,False
30.0,8.23299153,0.635691754,38.868683284,0.7718295930119473,0.21181555006235697,0.016354856925695698,2.728793291633336,246.9897459,19.07075262,5.233644826372843,3.53548674,12.882875175264513,166.84910812922075,False,True,False,False,True,False
60.0,20.78911569,7.601170729,88.390286419,0.6788076205068462,0.23519683589950738,0.08599554359364632,2.3895250785678983,1247.3469413999999,456.07024373999997,158.02161766462262,3.520180101666667,10.159682078328942,27.78661519786527,True,False,False,True,False,False
94.0,16.78014184,2.965429418,113.745571258,0.8264058016534754,0.14752347413983216,0.026070724206692434,2.9432945001491975,1577.33333296,278.75036529199997,49.760326250548644,3.561560790425532,19.951363790140647,112.89653777218987,False,False,True,False,False,True
58.0,9.560125465,1.010489382,68.570614847,0.8458433707997811,0.13942015083766252,0.01473647836255634,3.0101572074357805,554.48727697,58.608384156,9.660405272970314,3.558764318965517,21.590546196874623,204.26570944413942,False,True,False,False,True,False
68.0,21.28876131,3.213254208,92.502015518,0.7351191173425606,0.23014375622828906,0.034737126429150424,2.5881993820276534,1447.63576908,218.501286144,68.4062018624651,3.5207891088235295,11.246011729557035,74.50816023330327,False,False,True,False,False,True
35.0,15.07233814,0.928096772,51.000434912,0.6862686575201101,0.29553352174362724,0.018197820736262506,2.422828183979389,527.5318348999999,32.483387019999995,13.988588374226483,3.5304368885714283,8.19815014447387,133.13836964837543,False,False,False,False,False,False
77.0,31.41643985,5.671164791,114.087604641,0.6749199463192891,0.2753711934688984,0.0497088602118125,2.3876944349667286,2419.06586845,436.679688907,178.16780753588932,3.537744658441558,8.67082139162245,48.03357841625449,True,False,False,True,False,False
18.0,8.769271983,4.472197966,31.241469949,0.576157268828388,0.2806933219632546,0.14314940920835736,2.0348497072569676,157.84689569399998,80.49956338800001,39.21792032567339,3.5317608877777777,7.249369856840944,14.21486626113277,True,False,False,True,False,False
80.0,21.82701759,1.183157336,103.01017492599999,0.776622309955983,0.21189186025244594,0.011485829791571091,2.759858121823689,1746.1614072,94.65258688,25.82479598460954,3.55366834875,13.024842570807676,240.2837384765199,False,False,False,False,False,False
100.0,36.07233519,7.343767899,143.416103089,0.6972717696697059,0.25152220994050106,0.051206020389793085,2.4656829057790968,3607.233519,734.3767899000001,264.90685721029007,3.536186338,9.803042468346503,48.15220724066622,False,True,False,False,True,False
77.0,25.59837924,5.514786646,108.113165886,0.7122166793375813,0.23677393063294647,0.051009390029472176,1.7503064571204485,1971.07520148,424.638571742,141.16959999199563,2.457547692857143,7.392310684041573,34.31341672796239,False,False,True,False,False,True
92.0,30.38715716,5.554089658,127.941246818,0.7190800643898099,0.23750868399169645,0.043411251618493664,2.5711479775396353,2795.61845872,510.97624853599996,168.77299531837664,3.5756073695652173,10.825490396088108,59.22768594960986,True,False,False,True,False,False
70.0,24.12286029,1.07874688,95.20160717,0.735281704593517,0.25338711191003516,0.011331183496447688,2.64794103160307,1688.6002202999998,75.5122816,26.022460274513392,3.6012605985714288,10.450180404373599,233.68618401009886,False,False,True,False,False,True
83.0,23.77898268,2.930681192,109.709663872,0.7565422868931347,0.21674464983999328,0.026713063266872027,2.6933956104792616,1973.6555624399998,243.246538936,69.68861730516976,3.5601388807228913,12.426584058557378,100.82690942522689,False,True,False,False,True,False
59.0,20.68293062,1.912705682,81.595636302,0.7230778834989469,0.2534808423265282,0.02344127417452491,2.564901910016359,1220.2929065800001,112.84963523799999,39.56035891728578,3.5472000576271183,10.118720951354232,109.41819505715254,False,False,True,False,False,True
71.0,18.53215998,2.698179495,92.23033947500001,0.7698117604700488,0.20093344647206177,0.02925479305788926,2.6760281411183646,1315.78335858,191.57074414500002,50.00309405609561,3.47621104084507,13.317982586291055,91.47315230783042,False,False,True,False,False,True
14.0,1.171320283,2.402996799,17.574317082,0.796617014173433,0.06664954760601718,0.13673343822054979,2.696646695224342,16.398483962,33.641955186,2.814678890652774,3.3851231485714286,40.46009000938644,19.721925597121864,False,False,False,False,False,False
60.0,19.07589515,0.028584966,79.104480116,0.7584905420276461,0.24114810086643412,0.00036135710591969725,2.728834332561888,1144.553709,1.71509796,0.5452838142823149,3.5977170199999997,11.316010048419667,7551.627705276963,False,True,False,False,True,False
72.0,20.74214379,4.946222913,97.688366703,0.737037606728549,0.21232972246390328,0.050632670807547665,2.62849269535504,1493.43435288,356.128049736,102.59526687883866,3.5662938652777774,12.3792969955108,51.912977400418264,False,True,False,False,True,False
61.0,20.78954416,2.473938172,84.263482332,0.7239197611090726,0.246720685932356,0.029359552958571407,2.6799527452503766,1268.1621937599998,150.910228492,51.43204687590367,3.7020024721311477,10.862294481400502,91.28043431151683,False,False,False,False,False,False
10.0,7.109840315,0.35804823,17.467888545,0.5724790362749592,0.4070234531600052,0.020497510565035494,2.0536988438862287,71.09840315,3.5804823000000003,2.5456657403683924,3.5873782509999996,5.045652352320095,100.1925983826257,False,False,False,False,False,False
40.0,18.15010991,3.230139036,61.380248945999995,0.6516754279571345,0.29569951607670697,0.05262505596615865,2.370832010277849,726.0043964,129.20556144,58.627378527981456,3.638056475,8.017706764399422,45.05139171352994,False,False,False,False,False,False
43.0,6.89825317,0.646096057,50.544349227000005,0.8507380282389722,0.13647921628230325,0.012782755478724523,3.054725502678396,296.62488631,27.782130450999997,4.4569341733247505,3.590677037209302,22.382349385416944,238.97238023230966,False,False,True,False,False,True
29.0,12.6626864,1.67420182,43.33688822,0.6691758728218166,0.29219186979272227,0.038632257385461166,2.4367430804887635,367.2179056,48.55185278,21.199892616969247,3.641409051724138,8.339530741280933,63.07534804854053,False,True,False,False,True,False
79.0,17.40233918,4.550484424,100.952823604,0.7825437385474954,0.17238090584036397,0.045075355612140586,2.80024755829414,1374.78479522,359.48826949600004,79.18907337975493,3.5783911113924054,16.244534420113517,62.12369309716376,False,False,False,False,False,False
15.0,7.650640038,3.483067269,26.133707306999998,0.5739713781818548,0.2927498937722759,0.1332787280458693,2.1560741898608273,114.75960056999999,52.246009035,26.647693903258716,3.756414120666667,7.364901698437482,16.17718162135214,False,True,False,False,True,False
20.0,7.833709453,4.783670357,32.61737981,0.6131700374616939,0.24016979593800178,0.14666016660030423,2.179042578650342,156.67418906,95.67340714,37.473883695666785,3.5537329704999996,9.072925136734707,14.857766966738339,True,False,False,True,False,False
79.0,24.06313015,2.173279578,105.23640972800001,0.7506907562143926,0.22865784011631457,0.02065140366929261,2.705420458906517,1900.98728185,171.689086662,52.29590933775107,3.6039080493670888,11.831741511816576,131.00419236535063,False,False,True,False,False,True
79.0,37.37903665,4.767527236,121.14656388600001,0.6521026883960135,0.30854392771035594,0.03935338389363058,2.3204520498371832,2952.9438953500003,376.63465164400003,178.20557528431723,3.5584150949367093,7.520653759277661,58.96448590314881,False,False,False,False,False,False
28.0,8.907131624,3.91181952,40.818951144,0.6859558909591368,0.21821069317968655,0.09583341586117654,2.4819760077272797,249.399685472,109.53094655999999,34.8430913539725,3.6182734785714286,11.37421806218949,25.898857777569454,False,False,True,False,False,True
10.0,4.952233443,2.039853759,16.992087202,0.5885092208579874,0.2914435045046799,0.1200472746373327,2.2329500825263007,49.52233443,20.39853759,10.101832004149063,3.794248252,7.6616910242048135,18.600589553341603,False,False,False,False,False,False
64.0,20.50457042,4.530971142,89.03554156199999,0.7188140699456916,0.23029646431387876,0.050889465740429664,2.624012558370426,1312.29250688,289.982153088,92.90561685212683,3.650474675,11.394063587507238,51.56298106477765,False,True,False,False,True,False
66.0,23.34851007,1.951877827,91.30038789700001,0.7228884950024255,0.2557328682583527,0.021378636739221735,2.5757596502799442,1541.00166462,128.823936582,45.57343909911921,3.563149321212121,10.07207117263393,120.48287651356162,False,False,True,False,False,True
37.0,2.828972458,4.556701242,44.385673700000005,0.833602307133619,0.06373616129206122,0.10266153157431965,2.8947327186789997,104.671980946,168.597945954,12.890782312952393,3.4725584297297294,45.41743117246,28.196858884609753,False,True,False,False,True,False
43.0,28.08376176,4.45708679,75.54084855,0.569228448255232,0.37176921227475407,0.0590023394700138,1.9620583676909198,1207.60175568,191.65473197,125.17176355400315,3.4468733488372094,5.277624673882007,33.25390798593805,True,False,False,True,False,False
12.0,1.578916632,4.637683176,18.216599808,0.6587398376468742,0.08667460715180245,0.2545855552013233,2.2891583851826582,18.946999584,55.65219811200001,7.322515100532984,3.47505685,26.410946186042835,8.991705689556573,False,False,True,False,False,True
13.0,7.036145373,0.595659907,20.631805280000002,0.6300951285441755,0.34103391717353393,0.02887095428229051,2.2703395768962005,91.469889849,7.743578791000001,4.191149698519661,3.603169543846154,6.657225169017269,78.63749686614379,False,False,False,False,False,False
29.0,6.043136607,2.687085163,37.73022177,0.7686146181907269,0.1601670046849555,0.07121837712431765,2.695957450769047,175.250961603,77.92546972699999,16.23842271465186,3.5075542241379307,16.832165002223324,37.854800398821595,False,False,False,False,False,False
11.0,6.886104824,3.476852778,21.362957602,0.5149099766490282,0.32233855219350915,0.1627514711574626,1.737212303717982,75.747153064,38.245380558,23.941972686923602,3.3738175263636365,5.389402824751423,10.67401905103041,False,False,False,False,False,False
94.0,25.98728487,3.090720713,123.07800558299999,0.76374328260145,0.21114483247354038,0.025111884925009723,2.731020192501619,2442.8047777799998,290.527747022,80.31943962234051,3.5758353031914893,12.934345399354527,108.75408997202393,True,False,False,True,False,False
100.0,32.40065311,3.784145331,136.184798441,0.7342963469107272,0.23791681216194693,0.027786840927325848,2.6071311208337304,3240.065311,378.41453309999997,122.60878018755713,3.550516262,10.958162633160576,93.8261073884744,False,False,True,False,False,True
23.0,12.66874316,2.059276863,37.728020023,0.6096264788339963,0.3357913601688294,0.05458216099717426,2.1852839261042183,291.38109268,47.363367849,26.088449672677505,3.58462764,6.507862277949914,40.03659595334364,False,False,False,False,False,False
44.0,16.91203429,4.034660177,64.946694467,0.6774786670991669,0.2603986920164683,0.06212264088436475,2.3743557353539178,744.12950876,177.525047788,68.23431126192148,3.504694465909091,9.118155383068348,38.220457172346386,False,False,False,False,False,False
42.0,15.20469724,2.230216304,59.434913544000004,0.7066553561806254,0.2558209700893041,0.03752367373007042,2.544376659823816,638.59728408,93.66908476799999,33.909763682031794,3.6005906380952384,9.945926868057782,67.80723758891506,False,False,True,False,False,True
91.0,31.00206421,3.149276093,125.151340303,0.7271196599228003,0.24771659764043974,0.025163742436760055,2.615478105208543,2821.18784311,286.584124463,97.63405965020394,3.597039454945055,10.558348250063185,103.93835939871023,False,False,False,False,False,False
